transicao_movimento,siglaTribunal,orgaoJulgador.codigoOrgao,count,min,max,median,C1,C2,C1-descricao,C2-descricao
272.0 -> 85.0,TJMG,3936.0,1,577.0,577.0,577.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,3941.0,4,156.0,1318.0,722.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,3949.0,1,878.0,878.0,878.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,3967.0,1,447.0,447.0,447.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,3974.0,1,632.0,632.0,632.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,3976.0,2,9.0,167.0,88.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,3991.0,1,64.0,64.0,64.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4011.0,2,139.0,877.0,508.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4022.0,3,9.0,62.0,62.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4032.0,1,105.0,105.0,105.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4050.0,1,385.0,385.0,385.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4056.0,4,69.0,543.0,177.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4071.0,1,251.0,251.0,251.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4110.0,3,4.0,248.0,21.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4167.0,1,134.0,134.0,134.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4273.0,1,75.0,75.0,75.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4292.0,1,152.0,152.0,152.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4307.0,3,738.0,1394.0,1017.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4320.0,1,51.0,51.0,51.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4358.0,1,107.0,107.0,107.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,4422.0,1,1062.0,1062.0,1062.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,5416.0,1,24.0,24.0,24.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,5441.0,8,12.0,955.0,184.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,5506.0,1,1021.0,1021.0,1021.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,5760.0,2,61.0,656.0,358.5,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,5766.0,1,124.0,124.0,124.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,5780.0,18,6.0,1123.0,92.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,5799.0,14,0.0,1217.0,182.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,6030.0,2,748.0,748.0,748.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,6125.0,3,72.0,246.0,236.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,6128.0,5,1.0,279.0,149.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,6214.0,1,40.0,40.0,40.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,6263.0,1,46.0,46.0,46.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,6269.0,1,111.0,111.0,111.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,6422.0,1,252.0,252.0,252.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,8160.0,3,198.0,334.0,216.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,8166.0,1,175.0,175.0,175.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,8167.0,1,1400.0,1400.0,1400.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,8171.0,1,470.0,470.0,470.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,9088.0,14,21.0,1631.0,84.5,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,11156.0,4,211.0,1261.0,782.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,11651.0,1,1110.0,1110.0,1110.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,39984.0,1,460.0,460.0,460.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,39985.0,1,7.0,7.0,7.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,81360.0,1,638.0,638.0,638.0,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 85.0,TJMG,81401.0,2,37.0,972.0,504.5,272.0,85.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Petição
272.0 -> 893.0,TJMG,5799.0,1,111.0,111.0,111.0,272.0,893.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Desarquivamento
272.0 -> 898.0,TJMG,4042.0,1,147.0,147.0,147.0,272.0,898.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Por decisão judicial
272.0 -> 92.0,TJMG,3297.0,1,6.0,6.0,6.0,272.0,92.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Publicação
272.0 -> 92.0,TJMG,3976.0,1,1514.0,1514.0,1514.0,272.0,92.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Publicação
272.0 -> 92.0,TJMG,4056.0,1,776.0,776.0,776.0,272.0,92.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Publicação
272.0 -> 92.0,TJMG,4276.0,3,817.0,1221.0,1065.0,272.0,92.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Publicação
272.0 -> 92.0,TJMG,5780.0,2,1.0,39.0,20.0,272.0,92.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Publicação
272.0 -> 92.0,TJMG,5799.0,2,9.0,24.0,16.5,272.0,92.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Publicação
272.0 -> 92.0,TJMG,9088.0,3,6.0,240.0,135.0,272.0,92.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Publicação
272.0 -> 92.0,TJMG,39983.0,1,58.0,58.0,58.0,272.0,92.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Publicação
272.0 -> 941.0,TJMG,3778.0,1,152.0,152.0,152.0,272.0,941.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Incompetência
272.0 -> 941.0,TJMG,3916.0,1,527.0,527.0,527.0,272.0,941.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Incompetência
272.0 -> 970.0,TJMG,5799.0,4,69.0,1455.0,485.0,272.0,970.0,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",Audiência
275.0 -> 1051.0,TJMG,3764.0,3,71.0,399.0,71.0,275.0,1051.0,Força maior,Decurso de Prazo
275.0 -> 1051.0,TJMG,3808.0,1,172.0,172.0,172.0,275.0,1051.0,Força maior,Decurso de Prazo
275.0 -> 1051.0,TJMG,3976.0,1,74.0,74.0,74.0,275.0,1051.0,Força maior,Decurso de Prazo
275.0 -> 1051.0,TJMG,3993.0,2,42.0,293.0,167.5,275.0,1051.0,Força maior,Decurso de Prazo
275.0 -> 1051.0,TJMG,4012.0,1,960.0,960.0,960.0,275.0,1051.0,Força maior,Decurso de Prazo
275.0 -> 1051.0,TJMG,4307.0,1,278.0,278.0,278.0,275.0,1051.0,Força maior,Decurso de Prazo
275.0 -> 1051.0,TJMG,4347.0,1,204.0,204.0,204.0,275.0,1051.0,Força maior,Decurso de Prazo
275.0 -> 1051.0,TJMG,5535.0,2,502.0,2513.0,1507.5,275.0,1051.0,Força maior,Decurso de Prazo
275.0 -> 11010.0,TJMG,15644.0,3,689.0,1092.0,889.0,275.0,11010.0,Força maior,Mero expediente
275.0 -> 11383.0,TJMG,3727.0,10,22.0,296.0,106.5,275.0,11383.0,Força maior,Ato ordinatório
275.0 -> 11383.0,TJMG,3819.0,1,119.0,119.0,119.0,275.0,11383.0,Força maior,Ato ordinatório
275.0 -> 11383.0,TJMG,3883.0,2,0.0,55.0,27.5,275.0,11383.0,Força maior,Ato ordinatório
275.0 -> 11383.0,TJMG,3993.0,1,503.0,503.0,503.0,275.0,11383.0,Força maior,Ato ordinatório
275.0 -> 11383.0,TJMG,5799.0,1,3.0,3.0,3.0,275.0,11383.0,Força maior,Ato ordinatório
275.0 -> 11383.0,TJMG,8171.0,1,45.0,45.0,45.0,275.0,11383.0,Força maior,Ato ordinatório
275.0 -> 11383.0,TJMG,11156.0,5,36.0,45.0,40.0,275.0,11383.0,Força maior,Ato ordinatório
275.0 -> 11383.0,TJMG,13329.0,1,378.0,378.0,378.0,275.0,11383.0,Força maior,Ato ordinatório
275.0 -> 11383.0,TJMG,15644.0,1,126.0,126.0,126.0,275.0,11383.0,Força maior,Ato ordinatório
275.0 -> 123.0,TJMG,3976.0,2,97.0,144.0,120.5,275.0,123.0,Força maior,Remessa
275.0 -> 123.0,TJMG,4126.0,1,858.0,858.0,858.0,275.0,123.0,Força maior,Remessa
275.0 -> 137.0,TJMG,5535.0,1,124.0,124.0,124.0,275.0,137.0,Força maior,Desapensamento
275.0 -> 275.0,TJMG,3727.0,1,136.0,136.0,136.0,275.0,275.0,Força maior,Força maior
275.0 -> 275.0,TJMG,3786.0,1,17.0,17.0,17.0,275.0,275.0,Força maior,Força maior
275.0 -> 275.0,TJMG,11145.0,4,18.0,30.0,25.0,275.0,275.0,Força maior,Força maior
275.0 -> 276.0,TJMG,4347.0,1,1099.0,1099.0,1099.0,275.0,276.0,Força maior,Execução frustrada
275.0 -> 311.0,TJMG,3976.0,1,28.0,28.0,28.0,275.0,311.0,Força maior,Leilão ou Praça
275.0 -> 493.0,TJMG,3758.0,1,166.0,166.0,166.0,275.0,493.0,Força maior,Entrega em carga/vista
275.0 -> 493.0,TJMG,3894.0,2,34.0,341.0,187.5,275.0,493.0,Força maior,Entrega em carga/vista
275.0 -> 493.0,TJMG,3967.0,1,89.0,89.0,89.0,275.0,493.0,Força maior,Entrega em carga/vista
275.0 -> 493.0,TJMG,5513.0,1,19.0,19.0,19.0,275.0,493.0,Força maior,Entrega em carga/vista
275.0 -> 493.0,TJMG,13354.0,1,70.0,70.0,70.0,275.0,493.0,Força maior,Entrega em carga/vista
275.0 -> 493.0,TJMG,81401.0,1,286.0,286.0,286.0,275.0,493.0,Força maior,Entrega em carga/vista
275.0 -> 51.0,TJMG,3758.0,1,497.0,497.0,497.0,275.0,51.0,Força maior,Conclusão
275.0 -> 51.0,TJMG,3786.0,1,44.0,44.0,44.0,275.0,51.0,Força maior,Conclusão
275.0 -> 51.0,TJMG,3960.0,1,209.0,209.0,209.0,275.0,51.0,Força maior,Conclusão
275.0 -> 51.0,TJMG,4034.0,2,125.0,126.0,125.5,275.0,51.0,Força maior,Conclusão
275.0 -> 51.0,TJMG,6128.0,1,44.0,44.0,44.0,275.0,51.0,Força maior,Conclusão
275.0 -> 51.0,TJMG,11145.0,8,73.0,116.0,83.5,275.0,51.0,Força maior,Conclusão
275.0 -> 51.0,TJMG,15644.0,2,15.0,25.0,20.0,275.0,51.0,Força maior,Conclusão
275.0 -> 581.0,TJMG,3758.0,1,176.0,176.0,176.0,275.0,581.0,Força maior,Documento
275.0 -> 581.0,TJMG,3786.0,2,9.0,73.0,41.0,275.0,581.0,Força maior,Documento
275.0 -> 581.0,TJMG,3820.0,1,16.0,16.0,16.0,275.0,581.0,Força maior,Documento
275.0 -> 581.0,TJMG,3993.0,6,34.0,720.0,87.5,275.0,581.0,Força maior,Documento
275.0 -> 581.0,TJMG,4042.0,1,47.0,47.0,47.0,275.0,581.0,Força maior,Documento
275.0 -> 581.0,TJMG,4056.0,1,13.0,13.0,13.0,275.0,581.0,Força maior,Documento
275.0 -> 581.0,TJMG,4126.0,1,19.0,19.0,19.0,275.0,581.0,Força maior,Documento
275.0 -> 581.0,TJMG,5535.0,1,196.0,196.0,196.0,275.0,581.0,Força maior,Documento
275.0 -> 581.0,TJMG,9239.0,1,18.0,18.0,18.0,275.0,581.0,Força maior,Documento
275.0 -> 581.0,TJMG,11156.0,1,48.0,48.0,48.0,275.0,581.0,Força maior,Documento
275.0 -> 60.0,TJMG,3758.0,2,98.0,119.0,108.5,275.0,60.0,Força maior,Expedição de documento
275.0 -> 60.0,TJMG,3976.0,16,53.0,848.0,112.0,275.0,60.0,Força maior,Expedição de documento
275.0 -> 60.0,TJMG,3993.0,1,102.0,102.0,102.0,275.0,60.0,Força maior,Expedição de documento
275.0 -> 60.0,TJMG,4126.0,1,69.0,69.0,69.0,275.0,60.0,Força maior,Expedição de documento
275.0 -> 60.0,TJMG,4406.0,1,20.0,20.0,20.0,275.0,60.0,Força maior,Expedição de documento
275.0 -> 60.0,TJMG,5366.0,1,168.0,168.0,168.0,275.0,60.0,Força maior,Expedição de documento
275.0 -> 60.0,TJMG,5535.0,2,722.0,722.0,722.0,275.0,60.0,Força maior,Expedição de documento
275.0 -> 60.0,TJMG,11013.0,1,114.0,114.0,114.0,275.0,60.0,Força maior,Expedição de documento
